tic_id
"TIC 164654277"
"TIC 271758949"
"TIC 270616541"
"TIC 171971913"
"TIC 121785676"
"TIC 159763320"
"TIC 159177065"
"TIC 185408817"
"TIC 399826020"
"TIC 164658882"
"TIC 159382189"
"TIC 158730884"
"TIC 121660595"
"TIC 158840095"
"TIC 159578257"
"TIC 120627712"
"TIC 158837572"
"TIC 159178000"
"TIC 122065885"
"TIC 399794420"
"TIC 298962633"
"TIC 237191392"
"TIC 121013472"
"TIC 158423850"
"TIC 267673944"
"TIC 63006978"
"TIC 158725179"
"TIC 26541144"
"TIC 184009313"
"TIC 271767300"
"TIC 121660826"
"TIC 268159158"
"TIC 272180918"
"TIC 120317234"
"TIC 63068329"
"TIC 27990610"
"TIC 27084006"
"TIC 27533282"
"TIC 310003988"
"TIC 247119634"
"TIC 26473621"
"TIC 164557035"
"TIC 269217040"
"TIC 39928614"
"TIC 377782184"
"TIC 206284139"
"TIC 125060509"
"TIC 257571543"
"TIC 71099944"
"TIC 284907742"
"TIC 376905329"
"TIC 50171060"
"TIC 203189770"
"TIC 405673618"
"TIC 349456525"
"TIC 175262071"
"TIC 407090552"
"TIC 53750200"
"TIC 17307715"
"TIC 288474555"
"TIC 166739520"
"TIC 422922274"
"TIC 230061010"
"TIC 37763102"
"TIC 148563075"
"TIC 452808876"
"TIC 173090902"
"TIC 206241306"
"TIC 144068704"
"TIC 176899385"
"TIC 371621238"
"TIC 306362738"
"TIC 208844024"
"TIC 308098254"
"TIC 376936928"
"TIC 371621400"
"TIC 267365022"
"TIC 183356952"
"TIC 48908494"
"TIC 29857954"
"TIC 250956593"
"TIC 145750719"
"TIC 178879588"
"TIC 139842723"
"TIC 252470070"
"TIC 164886585"
"TIC 112099249"
"TIC 102068384"
"TIC 435199076"
"TIC 405337087"
"TIC 380546118"
"TIC 399860388"
"TIC 217831699"
"TIC 201248411"
"TIC 339672028"
"TIC 65406275"
"TIC 320636129"
"TIC 287165117"
"TIC 159051209"
"TIC 273132513"
"TIC 328465904"
"TIC 220479565"
"TIC 366484980"
"TIC 20484888"
"TIC 187273748"
"TIC 29960110"
"TIC 400015692"
"TIC 158216580"
"TIC 273035189"
"TIC 27687265"
"TIC 175265494"
"TIC 293459761"
"TIC 27082724"
"TIC 159520040"
"TIC 360023124"
"TIC 184554636"
"TIC 121943923"
"TIC 27649489"
"TIC 138431036"
"TIC 138366224"
"TIC 271164726"
"TIC 49430557"
"TIC 262691761"
"TIC 184469205"
"TIC 321669174"
"TIC 9030096"
"TIC 348835438"
"TIC 215687919"
"TIC 194795551"
"TIC 152449405"
"TIC 7623762"
"TIC 396697266"
"TIC 224312054"
"TIC 200215494"
"TIC 248048656"
"TIC 22972926"
"TIC 437856897"
"TIC 146520535"
"TIC 279401253"
"TIC 395393265"
"TIC 77287067"
"TIC 428787891"
"TIC 270619260"
"TIC 94924490"
"TIC 137150039"
"TIC 103633434"
"TIC 441738827"
"TIC 73816033"
"TIC 235678745"
"TIC 452910671"
"TIC 237922465"
"TIC 305739565"
"TIC 367912480"
"TIC 260708537"
"TIC 417931607"
"TIC 158241252"
"TIC 21535395"
"TIC 139270665"
"TIC 88228576"
"TIC 358070912"
"TIC 229455001"
"TIC 12822545"
"TIC 366411016"
"TIC 158625964"
"TIC 399967279"
"TIC 366410512"
"TIC 366576758"
"TIC 194736418"
"TIC 97714451"
"TIC 267215820"
"TIC 153951307"
"TIC 332911893"
"TIC 94945758"
"TIC 428820090"
"TIC 376689863"
"TIC 418604868"
"TIC 459837008"
"TIC 288421619"
"TIC 376777782"
"TIC 198562505"
"TIC 408137826"
"TIC 286712787"
"TIC 88692598"
"TIC 139702105"
"TIC 161045582"
"TIC 96925186"
"TIC 14227229"
"TIC 433140046"
"TIC 306472057"
"TIC 375654303"
"TIC 229671380"
"TIC 270619473"
"TIC 351070059"
"TIC 417948359"
"TIC 158731868"
"TIC 63010445"
"TIC 21276520"
"TIC 257774438"
"TIC 219483057"
"TIC 176938958"
"TIC 248351386"
"TIC 156942082"
"TIC 17993892"
"TIC 734710085"
"TIC 234501204"
"TIC 278380701"
"TIC 382391899"
"TIC 431701493"
"TIC 122515955"
"TIC 243146568"
"TIC 364186197"
"TIC 69528586"
"TIC 164522394"
"TIC 177115354"
"TIC 383675945"
"TIC 206948365"
"TIC 438702139"
"TIC 376939759"
"TIC 189380158"
"TIC 29898060"
"TIC 220323515"
"TIC 366989877"
"TIC 422756130"
"TIC 450491293"
"TIC 358070171"
"TIC 119862115"
"TIC 270471727"
"TIC 308120029"
"TIC 100272295"
"TIC 117905020"
"TIC 159386728"
"TIC 137152419"
"TIC 267747398"
"TIC 44082776"
"TIC 158416263"
"TIC 417676990"
"TIC 63205796"
"TIC 406997913"
"TIC 271355270"
"TIC 137817056"
"TIC 164460208"
"TIC 123447592"
"TIC 427730490"
"TIC 122450207"
"TIC 410214986"
"TIC 441797545"
"TIC 311133118"
"TIC 345034874"
"TIC 322928241"
"TIC 26817863"
"TIC 30122649"
"TIC 151483286"
"TIC 122066892"
"TIC 202426247"
"TIC 275490218"
"TIC 159226202"
"TIC 293460551"
"TIC 272272564"
"TIC 120821730"
"TIC 7059054"
"TIC 267746941"
"TIC 274126997"
"TIC 271959909"
"TIC 275569784"
"TIC 121121775"
"TIC 422334505"
"TIC 138728891"
"TIC 164785771"
"TIC 158113449"
